timestamp,TimeUS,X,Y,Z
1746304116.17799997,48331647,-0.001045206212438643,0.001036699628457427,0.012060660868883133
1746304116.18000007,48333647,-0.001039982307702303,0.0010318345157429576,0.012060907669365406
1746304116.18300009,48336647,-0.0010321508161723614,0.001024539116770029,0.012061289511620998
1746304116.18499994,48338647,-0.0010356487473472953,0.0010275474051013589,0.012061156332492828
1746304116.18799996,48341647,-0.0010277979308739305,0.0010202010162174702,0.012061530724167824
1746304116.19000006,48343647,-0.0010225670412182808,0.0010153045877814293,0.012061785906553268
1746304116.19300008,48346647,-0.001014725654385984,0.001007971353828907,0.012062170542776585
1746304116.19500017,48348647,-0.0010095094330608845,0.0010030921548604965,0.012062426656484604
1746304116.19799995,48351647,-0.001012206426821649,0.001005358062684536,0.012062449008226395
1746304116.20000005,48353647,-0.0010069925338029861,0.0010004743235185742,0.012062701396644115
1746304116.20300007,48356647,-0.0009991759434342384,0.0009931566892191768,0.012063081376254559
1746304116.20500016,48358647,-0.000993963680230081,0.000988287734799087,0.012063338421285152
1746304116.20799994,48361647,-0.0009861384751275182,0.00098099943716079,0.012063728645443916
1746304116.21000004,48363647,-0.0009708751458674669,0.0009658988565206528,0.012062672525644302
1746304116.21300006,48366647,-0.0009630134445615113,0.0009585764491930604,0.012063030153512955
1746304116.21500015,48368647,-0.0009577749879099429,0.000953700568061322,0.012063255533576012
1746304116.21799994,48371647,-0.000949910085182637,0.0009463931783102453,0.012063587084412575
1746304116.22000003,48373647,-0.0009446702315472066,0.0009415192762389779,0.01206380408257246
1746304116.22300005,48376647,-0.0009292725590057671,0.0009263765532523394,0.0120628597214818
1746304116.22500014,48378647,-0.0009240204817615449,0.0009214875171892345,0.012063069269061089
1746304116.22800016,48381647,-0.0009161497000604868,0.0009141596965491772,0.012063378468155861
1746304116.23000002,48383647,-0.0009109036764129996,0.000909282942302525,0.01206358801573515
1746304116.23300004,48386647,-0.0009030447108671069,0.0009019778808578849,0.012063906528055668
1746304116.23500013,48388647,-0.0008928049937821925,0.0008916880469769239,0.012062914669513702
1746304116.23800015,48391647,-0.000884957262314856,0.0008843644754961133,0.012063234113156796
1746304116.24000001,48393647,-0.0008797341724857688,0.0008794845780357718,0.012063446454703808
1746304116.24300003,48396647,-0.0008719011675566435,0.000872159143909812,0.012063749134540558
1746304116.24500012,48398647,-0.0008666857611387968,0.000867280294187367,0.012063944712281227
1746304116.24800014,48401647,-0.000856157741509378,0.0008567316690459847,0.01206308975815773
1746304116.25000000,48403647,-0.0008509296458214521,0.0008518338436260819,0.012063290923833847
1746304116.25300002,48406647,-0.0008430741145275533,0.0008444839622825384,0.012063584290444851
1746304116.25500011,48408647,-0.0008378345519304276,0.0008395875338464975,0.012063768692314625
1746304116.25800014,48411647,-0.000829990254715085,0.0008322412031702697,0.012064030393958092
1746304116.25999999,48413647,-0.0008243760676123202,0.0008263101917691529,0.012063097208738327
1746304116.26300001,48416647,-0.0008165277540683746,0.0008189296931959689,0.012063371948897839
1746304116.26500010,48418647,-0.0008112986106425524,0.0008140148711390793,0.012063562870025635
1746304116.26800013,48421647,-0.0008034516358748078,0.0008066481095738709,0.012063861824572086
1746304116.26999998,48423647,-0.0007982145762071013,0.0008017397485673428,0.012064066715538502
1746304116.27300000,48426647,-0.0007920654607005417,0.0007953510503284633,0.012063316069543362
1746304116.27500010,48428647,-0.0007868206012062728,0.0007904171943664551,0.012063529342412949
1746304116.27800012,48431647,-0.0007789608207531273,0.0007830117829144001,0.012063856236636639
1746304116.27999997,48433647,-0.0007737218402326107,0.000778079207520932,0.012064078822731972
1746304116.28299999,48436647,-0.000765866250731051,0.0007706660544499755,0.012064418755471706
1746304116.28500009,48438647,-0.0007644522120244801,0.0007687046891078353,0.012063633650541306
1746304116.28800011,48441647,-0.0007565546547994018,0.0007612839108332992,0.012063967995345592
1746304116.28999996,48443647,-0.0007512863958254457,0.0007563557592220604,0.01206419337540865
1746304116.29299998,48446647,-0.0007433725404553115,0.0007489619893021882,0.012064528651535511
1746304116.29500008,48448647,-0.0007380956667475402,0.0007440273184329271,0.012064741924405098
1746304116.29800010,48451647,-0.0007359314477071166,0.0007414442370645702,0.012064086273312569
1746304116.29999995,48453647,-0.0007306410116143525,0.0007365026394836605,0.012064292095601559
1746304116.30299997,48456647,-0.0007227060850709677,0.000729091465473175,0.01206459291279316
1746304116.30500007,48458647,-0.0007174206548370421,0.0007241569692268968,0.012064781039953232
1746304116.30800009,48461647,-0.0007095042383298278,0.0007167559233494103,0.012065055780112743
1746304116.30999994,48463647,-0.0007119080401025712,0.0007184747373685241,0.012064317241311073
1746304116.31299996,48466647,-0.0007039548945613205,0.0007110441219992936,0.012064598500728607
1746304116.31500006,48468647,-0.0006986500811763108,0.0007060945499688387,0.012064795941114426
1746304116.31800008,48471647,-0.0006907128263264894,0.0006986765074543655,0.012065098620951176
1746304116.32000017,48473647,-0.0006854297826066613,0.0006937350262887776,0.012065296992659569
1746304116.32299995,48476647,-0.0006869469070807099,0.0006946597713977098,0.012064699083566666
1746304116.32500005,48478647,-0.0006816713721491396,0.0006897116545587778,0.012064904905855656
1746304116.32800007,48481647,-0.0006737697403877974,0.0006823103758506477,0.012065205723047256
1746304116.33000016,48483647,-0.0006685063126496971,0.0006773809436708689,0.012065399438142776
1746304116.33299994,48486647,-0.0006606140523217618,0.000669997010845691,0.012065681628882885
1746304116.33500004,48488647,-0.000666567706502974,0.000675109913572669,0.012065009213984013
1746304116.33800006,48491647,-0.000658670614939183,0.0006677359924651682,0.012065291404724121
1746304116.34000015,48493647,-0.000653412367682904,0.0006628258270211518,0.01206548698246479
1746304116.34299994,48496647,-0.0006455328548327088,0.0006554732681252062,0.012065792456269264
1746304116.34500003,48498647,-0.0006402826984412968,0.0006505849305540323,0.01206599734723568
1746304116.34800005,48501647,-0.0006452433299273252,0.0006548175006173551,0.01206547487527132
1746304116.35000014,48503647,-0.0006400063866749406,0.0006499361479654908,0.012065662071108818
1746304116.35300016,48506647,-0.0006321729742921889,0.0006426248583011329,0.012065933085978031
1746304116.35500002,48508647,-0.000626960420049727,0.0006377513636834919,0.012066111899912357
1746304116.35800004,48511647,-0.0006191523862071335,0.0006304659182205796,0.012066375464200974
1746304116.36000013,48513647,-0.0006284088594838977,0.0006387311732396483,0.01206577941775322
1746304116.36300015,48516647,-0.0006206208490766585,0.0006314811180345714,0.012066069059073925
1746304116.36500001,48518647,-0.0006154333823360503,0.0006266600103117526,0.012066265568137169
1746304116.36800003,48521647,-0.0006076534045860171,0.0006194364395923913,0.012066571973264217
1746304116.37000012,48523647,-0.0006024693720974028,0.0006146303494460881,0.01206678431481123
1746304116.37300014,48526647,-0.0006106288637965918,0.0006219444912858307,0.012066367082297802
1746304116.37500000,48528647,-0.0006054532714188099,0.000617150857578963,0.012066584080457687
1746304116.37800002,48531647,-0.0005976919201202691,0.0006099719321355224,0.012066912837326527
1746304116.38000011,48533647,-0.0005925166769884527,0.0006051789387129247,0.01206713356077671
1746304116.38300014,48536647,-0.000584759225603193,0.0005979722482152283,0.012067457661032677
1746304116.38499999,48538647,-0.0005970072816126049,0.0006090987008064985,0.012066960334777832
1746304116.38800001,48541647,-0.0005892694462090731,0.0006019012071192265,0.012067263945937157
1746304116.39000010,48543647,-0.0005841129459440708,0.0005971011705696583,0.012067461386322975
1746304116.39300013,48546647,-0.0005763863446190953,0.0005899095558561385,0.012067746371030807
1746304116.39499998,48548647,-0.0005712498095817864,0.0005851250607520342,0.012067936360836029
1746304116.39800000,48551647,-0.0005823218380101025,0.0005951666389591992,0.012067567557096481
1746304116.40000010,48553647,-0.0005771963624283671,0.0005903967539779842,0.012067778035998344
1746304116.40300012,48556647,-0.0005695087602362037,0.000583258515689522,0.012068105861544609
1746304116.40499997,48558647,-0.0005643902695737779,0.0005785089451819658,0.012068331241607666
1746304116.40799999,48561647,-0.0005567259504459798,0.0005713924183510244,0.012068675830960274
1746304116.41000009,48563647,-0.0005526479799300432,0.0005668848752975464,0.012067615985870361
1746304116.41300011,48566647,-0.0005449490854516625,0.0005597545532509685,0.012067949399352074
1746304116.41499996,48568647,-0.000539816333912313,0.0005550094647333026,0.012068168260157108
1746304116.41799998,48571647,-0.000532123725861311,0.0005479098181240261,0.012068492360413074
1746304116.42000008,48573647,-0.0005270005785860121,0.0005431852187030017,0.01206870935857296
1746304116.42300010,48576647,-0.0005223173066042364,0.0005382400704547763,0.012067798525094986
1746304116.42499995,48578647,-0.000517170294187963,0.0005335061578080058,0.012068025767803192
1746304116.42799997,48581647,-0.0005094442167319357,0.0005264159408397973,0.012068355455994606
1746304116.43000007,48583647,-0.0005042997654527426,0.0005216976860538125,0.012068565934896469
1746304116.43300009,48586647,-0.0004966100095771253,0.000514633662533015,0.01206886675208807
1746304116.43499994,48588647,-0.000496492488309741,0.0005139664281159639,0.012067873030900955
1746304116.43799996,48591647,-0.0004887954564765096,0.0005068926839157939,0.012068160809576511
1746304116.44000006,48593647,-0.0004836632579099387,0.0005021782126277685,0.012068353593349457
1746304116.44300008,48596647,-0.00047599253593944013,0.0004950988804921508,0.012068641372025013
1746304116.44500017,48598647,-0.00047089706640690565,0.0004903788794763386,0.01206883043050766
1746304116.44799995,48601647,-0.0004700690624304116,0.0004890626296401024,0.01206797081977129
1746304116.45000005,48603647,-0.00046497289440594614,0.0004843351198360324,0.012068155221641064
1746304116.45300007,48606647,-0.00045733366278000176,0.0004772522661369294,0.01206844113767147
1746304116.45500016,48608647,-0.0004522422095760703,0.0004725366597995162,0.012068642303347588
1746304116.45799994,48611647,-0.00044462160440161824,0.00046547071542590857,0.01206894125789404
1746304116.46000004,48613647,-0.00044817745219916105,0.0004682477447204292,0.01206805370748043
1746304116.46300006,48616647,-0.00044058571802452207,0.0004611600306816399,0.012068353593349457
1746304116.46500015,48618647,-0.00043553172145038843,0.00045644075726158917,0.01206856407225132
1746304116.46799994,48621647,-0.00042794374166987836,0.00044937789789400995,0.012068888172507286
1746304116.47000003,48623647,-0.00042288401164114475,0.00044467748375609517,0.01206910889595747
1746304116.47300005,48626647,-0.00042556074913591146,0.00044668972259387374,0.012068393640220165
1746304116.47500014,48628647,-0.000420488155214116,0.0004419972829055041,0.01206861063838005
1746304116.47800016,48631647,-0.0004128710424993187,0.00043497682781890035,0.01206895150244236
1746304116.48000002,48633647,-0.000407790852477774,0.0004303130554035306,0.012069184333086014
1746304116.48300004,48636647,-0.00040017609717324376,0.00042333893361501396,0.012069540098309517
1746304116.48500013,48638647,-0.00040702486876398325,0.0004293239617254585,0.012068796902894974
1746304116.48800015,48641647,-0.00039941826253198087,0.00042233921703882515,0.012069162912666798
1746304116.49000001,48643647,-0.0003943576302845031,0.000417684466810897,0.012069406919181347
1746304116.49300003,48646647,-0.0003867838531732559,0.0004107189306523651,0.012069792486727238
1746304116.49500012,48648647,-0.00038173809298314154,0.0004060892097186297,0.01207005511969328
1746304116.49800014,48651647,-0.00038758874870836735,0.00041120906826108694,0.012069477699697018
1746304116.50000000,48653647,-0.0003825422318186611,0.00040656537748873234,0.012069707736372948
1746304116.50300002,48656647,-0.00037497730227187276,0.00039959169225767255,0.012070062570273876
1746304116.50500011,48658647,-0.000369944580597803,0.00039494375232607126,0.012070300988852978
1746304116.50800014,48661647,-0.00036241344059817493,0.0003879864525515586,0.012070671655237675
1746304116.50999999,48663647,-0.0003723162808455527,0.0003968452801927924,0.012070024386048317
1746304116.51300001,48666647,-0.00036481465213000774,0.0003899000585079193,0.01207040622830391
1746304116.51500010,48668647,-0.00035982075496576726,0.0003852834925055504,0.012070659548044205
1746304116.51800013,48671647,-0.0003523371706251055,0.00037839196738786995,0.012071040458977222
1746304116.51999998,48673647,-0.00034736088127829134,0.0003738215600606054,0.01207130029797554
1746304116.52300000,48676647,-0.00035618667607195675,0.0003817834076471627,0.012070816941559315
1746304116.52500010,48678647,-0.0003512276744004339,0.0003772447525989264,0.012071075849235058
1746304116.52800012,48681647,-0.00034378989948891103,0.00037044796044938266,0.012071451172232628
1746304116.52999997,48683647,-0.0003388393670320511,0.00036592790274880826,0.012071704491972923
1746304116.53299999,48686647,-0.0003314426285214722,0.00035917048808187246,0.012072091922163963
1746304116.53500009,48688647,-0.0003441686276346445,0.0003707661817315966,0.012071516364812851
1746304116.53800011,48691647,-0.00033681330387480557,0.00036401674151420593,0.012071910314261913
