timestamp,TimeUS,Th0,UR,UP,UY
1746304127.49800014,59651647,0.3351994454860687,0.07680638879537582,-0.001138912746682763,9.260489605367184e-05
1746304127.50000000,59653647,0.3352241814136505,0.053786370903253555,-0.0012036394327878952,9.954434062819928e-05
1746304127.50300002,59656647,0.33526983857154846,0.015803217887878418,-0.0013178661465644836,0.00011681907199090347
1746304127.50500011,59658647,0.3352927565574646,-0.012477323412895203,-0.0013520801439881325,0.00012861241702921689
1746304127.50800014,59661647,0.3353074789047241,-0.05163891240954399,-0.0013708139304071665,0.00014289010141510516
1746304127.50999999,59663647,0.33528679609298706,-0.0754501074552536,-0.0014156186953186989,0.000149685496580787
1746304127.51300001,59666647,0.3352261483669281,-0.1016753762960434,-0.0013409028761088848,0.0001522650709375739
1746304127.51500010,59668647,0.33516180515289307,-0.11267662793397903,-0.0013162645045667887,0.00015013678057584912
1746304127.51800013,59671647,0.33505484461784363,-0.11715514212846756,-0.0012519684387370944,0.00013839321036357433
1746304127.51999998,59673647,0.3349902927875519,-0.11183088272809982,-0.001190027454867959,0.0001268177293241024
1746304127.52300000,59676647,0.3349156677722931,-0.09386752545833588,-0.0011293344432488084,0.0001013813161989674
1746304127.52500010,59678647,0.3348986506462097,-0.07475098222494125,-0.0010685024317353964,8.107347821351141e-05
1746304127.52800012,59681647,0.3349064290523529,-0.04027436301112175,-0.0009708092547953129,4.7490244469372556e-05
1746304127.52999997,59683647,0.33493396639823914,-0.012972458265721798,-0.0009100683382712305,2.5590808945707977e-05
1746304127.53299999,59686647,0.33498266339302063,0.02717316709458828,-0.0010625661816447973,-6.147494787001051e-06
1746304127.53500009,59688647,0.3350050151348114,0.05329248681664467,-0.0009686877019703388,-2.9382739739958197e-05
1746304127.53800011,59691647,0.33502042293548584,0.08471819758415222,-0.0008990063797682524,-6.47479246254079e-05
1746304127.53999996,59693647,0.33501023054122925,0.10041680186986923,-0.0008470102329738438,-8.634278492536396e-05
1746304127.54299998,59696647,0.3349800109863281,0.11220916360616684,-0.000769906269852072,-0.00011172319500474259
1746304127.54500008,59698647,0.334956556558609,0.11213454604148865,-0.0007805501809343696,-0.00012486602645367384
1746304127.54800010,59701647,0.3349292576313019,0.10078497976064682,-0.0007831271504983306,-0.00013528672570828348
1746304127.54999995,59703647,0.33492979407310486,0.08535821735858917,-0.0007696488173678517,-0.00013787373609375209
1746304127.55299997,59706647,0.33495181798934937,0.05472338944673538,-0.0007372790714725852,-0.00013265671441331506
1746304127.55500007,59708647,0.3349814713001251,0.028790125623345375,-0.0007510316208936274,-0.00012647119001485407
1746304127.55800009,59711647,0.3350276052951813,-0.011568916961550713,-0.0006882469751872122,-0.00010843029303941876
1746304127.55999994,59713647,0.33504241704940796,-0.039646223187446594,-0.0007030064007267356,-9.442283044336364e-05
1746304127.56299996,59716647,0.33504053950309753,-0.07567989081144333,-0.0007622803677804768,-7.36438378226012e-05
1746304127.56500006,59718647,0.3350120186805725,-0.09578778594732285,-0.0007425945368595421,-6.114871939644217e-05
1746304127.56800008,59721647,0.3349488079547882,-0.11475203186273575,-0.0007369689410552382,-4.0479735616827384e-05
1746304127.57000017,59723647,0.33489957451820374,-0.11985298246145248,-0.0007695207023061812,-2.4061995645752177e-05
1746304127.57299995,59726647,0.33483409881591797,-0.11578778177499771,-0.000765536620747298,2.4873443180695176e-06
